Title,Price,District,State,Bedrooms,Location,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Images
"Taman Johor Jaya, Johor Bahru",498000,Johor Bahru, Johor,3,"Jalan Anggerik Johor Jaya Single Storey House Sale, Taman Johor Jaya, 81100, Johor",Freehold,Unfurnished,1540,[],2,2.0,1-sty Terrace/Link House,323.38,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-600cf31c4441-467c-45d8-9177-bcfb5f7bb19a_1080x810.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0ys617965170-5779-447d-9ff4-c5889bd773f3_810x1080.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-apfr8156a066-558b-46b2-8b1c-7a66a7e627fb_1080x810.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xz09e0b8f91b-535b-42d5-80e0-5a8604257c31_1080x810.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-x38s01f6d9b2-dc6c-4b7b-82f2-373f233ba6da_1155x864.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-uyysaaef84f3-4553-4e39-8ef7-24a190e43156_810x1080.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-csab1e109f42-acdc-4226-b0c4-1e83084d4325_810x1080.png'}"
"Taman Setapak, Setapak",560000,Setapak, Kuala Lumpur,3,"Taman Setapak, 53000, Kuala Lumpur",Freehold,Unfurnished,1600,"['Playground', 'Parking']",2,4.0,1-sty Terrace/Link House,350.0,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rnx29068bf8f-8b2f-405c-a017-e495aac7fe8b_1080x809.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qki4a0c7d19f-ab10-48a9-8842-1740e037c18c_992x744.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-axunafce1284-4cea-4ff3-8e51-cc614ebc1638_744x992.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-r2gcc98c555d-f8d2-4e2a-b478-b2e1b367a5fb_864x1152.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zuqoa9fb58fb-01ca-4480-9d46-3643cff21e10_744x992.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pyom390368f5-62b1-42c5-b99f-7eedab76c873_864x1152.jpeg'}"
"Taman Sentosa, Johor Bahru",550000,Johor Bahru, Johor,3,"Jalan Benang, Taman Sentosa, 81100, Johor",Freehold,Unfurnished,1540,[],1,,1-sty Terrace/Link House,357.14,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0eyd341de1e5-3f08-49fd-91bb-440e3370fe3d_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-h0rhe8cb606d-0d87-4d60-83c9-d722a1eca418_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dojl277888d9-8d83-4965-bdb6-c0565a4302f9_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5q6s4115e276-ec09-4b13-b1f1-b65b9d55f616_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-k7xkad42f3c6-d380-4688-8004-27b3cdc09fe0_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0c8i3a5e57b6-fcbe-467c-96c4-679ae7f618d4_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rdfs489bce71-4541-48af-86be-98bb17261e42_960x1280.jpeg'}"
"Bandar Seri Alam, Masai",670000,Masai, Johor,4,"Jalan Rimba, Bandar Seri Alam, Bandar Seri Alam, 81750, Johor",Freehold,Unfurnished,1920,"['Kitchen Cabinet', 'Garage', 'Garden']",3,,1-sty Terrace/Link House,348.96,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-g5x985b65511-5821-42fa-a388-dfbb05317628_1065x799.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fj93f4b8cc48-3d33-4781-be20-f2d1af57402e_793x595.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5xr64910102b-828c-42fa-b935-4e358583ed5e_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ja2id22f6ba1-a788-4eae-9530-025b0c7e5e3d_776x1035.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-i8oy52bb7dfe-ba69-4561-9695-5e8ef6f835e2_788x591.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-35gu1fa33c3e-d7fe-4c72-ae93-e65f5fe491bc_1048x786.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nu1r18dedc18-734c-4796-91d6-a369f9aa5285_783x1044.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-u5m2a32bbd6f-9a14-4917-8c87-055b93a3556d_747x996.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kpxz49be0ef9-e0f1-4e6b-a85a-69a9ffc39a92_794x1058.jpeg'}"
"Bandar Seri Coalfields, Sungai Buloh",816000,Sungai Buloh, Selangor,4,"Jardin Residence, Bandar Seri Coalfields, Selangor",Freehold,Unfurnished,1961,[],3,,1-sty Terrace/Link House,416.11,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-v0ub0598285e-9fe4-41d3-907f-3f92153e2fbe_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lrc8ffe43274-71e8-48fd-bee2-7f68eaffc6e0_2953x1926.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0u1a3a0f1fe0-4a8f-4e95-8fed-82224c39f724_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-abczb36e6975-71d7-4c5e-8b68-3b6affb58310_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tga59ca3dbfd-828f-450c-b3da-60dbcf382a6d_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wcpe715ab03d-d8ca-43bb-b5c7-52675811f35e_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-du28a4115669-f5d7-430e-9cfd-bbd3b76fab06_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xuwle922a9fc-5269-4298-806b-753c2f830996_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-b3x15c951ba2-6c3c-4434-ba51-93a3c37ac2e1_4724x3081.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7jstfe6a4d3a-9554-4a22-bf7f-301685257f40_4030x2750.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4oy068459f0f-bacf-4161-8e29-7797af62a007_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-db0g17b9d5db-c254-48b5-ba13-61bd9bbcb3f8_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kfoc614e819c-16fc-4b88-8fd7-e76cf1b83296_4032x3024.jpeg'}"
Taman Tun Dr Ismail,1150000,Taman Tun Dr Ismail, Kuala Lumpur,3,Kuala Lumpur,Freehold,Unfurnished,1450,[],2,,1-sty Terrace/Link House,793.1,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8pt5b0f58890-7310-4982-b0ad-70d5dc879eb9_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-orxhaaa779fb-093a-49ad-a065-301debf5d2d8_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fmfw9db7e411-4289-4197-81c7-5ce35959ae05_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fne7da765d2d-af4f-48a0-b278-894c35672a6c_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0yks07b61392-af7b-40cf-a46b-ab34b1bbd587_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3lz2dd83ad3f-207d-4437-91e8-fb981eb5f882_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-a4p50c877e3e-1e0d-4c54-a8fb-1b0562c3019e_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-i8qv70b1311f-da13-4098-a32c-07384bd48e5f_4032x3024.jpeg'}"
"Batu 9, Cheras",518000,Cheras, Selangor,4,"Jalan Pelanduk 3, Batu 9, 43200, Selangor",Freehold,Unfurnished,1650,"['Kitchen Cabinet', 'Air Conditioner']",2,2.0,1-sty Terrace/Link House,313.94,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lfbnf2e48f15-8451-4a25-a42a-6c324d171ff3_693x410.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yneo895997ad-b85e-4405-af31-e72072efe1f1_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-j88p26dda38f-eb7b-4ad3-a2ab-7ca0b3214961_805x425.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2t5f13bf856b-839f-4056-9ccf-fc97b8f26ebd_806x425.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-n7hebeb73725-b38b-44a3-bf71-68dbb7b2b039_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8dfr8ce2b8ea-aca6-4372-ae5f-752d12480556_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yupa2df6291a-8724-4376-b713-58d36e14467e_726x412.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5nswa50bdae2-39a7-448c-8b14-76a300e34888_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-su7a7ab95c3c-f8a9-4317-9729-781677291147_688x409.png'}"
"Taman Sri Andalas, Klang",528000,Klang, Selangor,4,"solok sri tanjong, Taman Sri Andalas, 41200, Selangor",Freehold,Unfurnished,1300,[],2,2.0,1-sty Terrace/Link House,406.15,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ab2s9f6d6d1f-6af5-47e9-a49e-01bd96b006bf_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6x3n937f2afa-996f-478c-a893-79f716b10435_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-v6om48000728-dcab-4d89-b397-6a517c8c2d2f_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0g3gb0555913-012a-49e3-aaf8-f1853f9d3ffa_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lglk46ea5221-354a-403c-ae76-8f3b38ef5ebf_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-i4f99cafb2ce-946b-4203-b2c9-23c9a3b9d8fe_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1ghg3db66c88-aa07-49bd-8413-d0c762350d32_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-j81672353c61-9f4c-4b92-863b-2d82767a7785_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zgqb1829c2f4-4972-4b4e-8922-8e8a61fe6a17_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mhj8e96a0969-649d-4533-80b4-9661173da597_810x1080.jpeg'}"
"Bandar Baru Peramu, Pekan",298000,Pekan, Pahang,4,"Taman Rendang Makmur, Bandar Baru Peramu, 26600, Pahang",Freehold,Unfurnished,2040,[],2,2.0,1-sty Terrace/Link House,146.08,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ldjlcb632e10-3fcd-4e7b-8495-b189e3e9ce8a_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-eptt25ded79a-beb6-4558-a9bd-f405d5573b32_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-27vt766e2ca8-cea4-43e8-abc6-c4b15170b54c_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-f05me2886d3f-e2fd-47b8-b1e0-875ba98a4f5d_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-h19c1bdfa7ab-3590-4be9-92da-2632cad6dd2b_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-m9uze71920e8-16ef-419a-8cfe-c9825cd344d3_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jxor3b32ddc3-44b0-46bf-9a32-137610b11edb_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-sy21cc087685-b328-4f33-84f2-45fb123786e7_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2m7r04f8f193-bb4e-4350-95ea-0931e165ae40_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xfjj655c02eb-917b-4484-b0cd-5c413da91068_1080x810.jpeg'}"
"Taman Mustika, Alor Setar",230000,Alor Setar, Kedah,3,"For sale 1 Storey Terrace Taman Mustika, Hutan Kampung, Taman Mustika, 05350, Kedah",Freehold,Unfurnished,620,[],1,,1-sty Terrace/Link House,370.97,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lr860a24e4d1-1e69-4bed-a0b3-4e3fc2101306_1080x810.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-o3yad740c287-d39a-4eae-9833-051fbc69ed03_1080x810.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vur67253c8f2-3a26-44db-b3c6-002e2e9d59fb_1080x810.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-foffa5d14ae9-da15-4169-ada3-6464e7829d20_1080x810.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4iddaca8fc6f-159f-47d2-a75b-0700397bb3f2_1280x960.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-92984f556817-c784-4c52-a383-2a238d23ddc8_810x1080.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jvil195ca891-15ef-4b72-a7c5-5dd17cbf4f4b_1280x960.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-81kj9f4d68bf-92e9-457e-9fc6-1486f8adf97e_1080x810.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-z24d85debee7-9457-42fc-9f9f-e0dd6d25e066_1080x810.png'}"
"New Project in Kajang |Semenyih | Nilai | Mantin, Mantin",323000,Mantin, Negeri Sembilan,4,"Nilai, Kajang, Cheras, Mantin, Lenggeng, Beranang, Serdang, Semenyih, Bangi, Pajam, Seremban, Bandar Sri Sendayan, Labu, S2, Nilai, Senawang, Mambau, Port Dickson, PD, Kajang, Bangi, Ampangan, Paroi, Kepayang, Lobak, Rahang, Rasah, Templer, Temiang, New Project in Kajang |Semenyih | Nilai | Mantin, Negeri Sembilan",Freehold,Unfurnished,1200,[],2,,1-sty Terrace/Link House,269.17,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-16mzf1e1ac8b-5062-4316-a32b-503ef3b702c3_1200x488.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nsr3b4c8f191-0917-46c1-aeec-3957905c5d61_1600x1200.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-deeq9a90d9fb-3af9-4bc8-93b3-a7b44597f3aa_800x325.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-b81j70e35505-97ff-4f3c-8b89-a5b8ef712241_1536x864.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-c36x40e007d7-d4f0-4fd0-8edf-1953df33f164_800x600.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hjvf32239cc3-2e3b-43f5-b4f8-81a9a132a92b_2560x1706.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vs7dceef5ddb-286a-4d61-9301-588596e5a9b6_1200x1200.jpeg'}"
Seremban 2,315000,Seremban 2, Negeri Sembilan,3,"New Project near S2, Labu, Bandar Ainsdale, Nilai, Seremban, Bandar Sri Sendayan, Labu, S2, Nilai, Senawang, Mambau, Port Dickson, PD, Kajang, Bangi, Ampangan, Paroi, Kepayang, Lobak, Rahang, Rasah, Templer, Temiang, Negeri Sembilan",Freehold,Unfurnished,1200,[],2,,1-sty Terrace/Link House,262.5,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-d0jmb95a8eab-4088-4e63-940a-21832bee64c6_2560x1462.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-eakya09f481f-0bfc-4081-a1de-291881260a73_1200x488.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7mjpe214c1f2-ec30-476a-afa2-f670a7f7c637_800x600.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dcvs722ac609-dec0-41be-a705-92de47a00a1f_1200x786.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cj38b8a7c458-d096-4279-a381-bfbce43e2719_880x587.jpeg'}"
"New Launch Single Storey Terrace | Port Dickson, Port Dickson",238000,Port Dickson, Negeri Sembilan,4,"PD, PORT DICKSON, TELUK KEMANG, PASIR PANJANG, LUKUT, DATARAN SEGAR, SEREMBAN, SPRINGHILL, SENAWANG, MAMBAU, SENDAYAN, LINGGI, RANTAU, New Launch Single Storey Terrace | Port Dickson, Negeri Sembilan",Freehold,Unfurnished,1200,"['Garage', 'Garden']",2,2.0,1-sty Terrace/Link House,198.33,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-s1k84efb4022-f808-443d-b133-4761ed8d3d3e_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-a0gvdfdcaeca-447d-45bc-99ee-c1f94e7b998c_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7v5zea2fc184-dfa7-40d5-abd4-d7e04f0a03e0_1200x844.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6evn71213242-2ef5-4caf-b97e-8662e4be5637_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-c3kqd466337c-33ab-4194-b18f-dfcf5e6f7f84_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-y57b089d2c73-8bf0-476b-8405-937dd7c15335_958x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5ehv03832605-4921-4ea1-aef9-c1b5768dac15_1280x958.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-05gsf1ab0cc3-8ed5-40dd-8b47-31ffd51b0cf4_1280x958.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ksxe7a4c0084-7dda-4120-8f54-e3a9095f95f6_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2zh19075f6a2-fe20-4abe-88c4-0641b8ddb23e_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2lgx7f353de1-01f3-42d5-8510-65eba376faf9_1200x604.jpeg'}"
"Seksyen 17, Petaling Jaya",669000,Petaling Jaya, Selangor,3,"Jalan 17/21c, Seksyen 17, 46350, Selangor",Freehold,Unfurnished,1628,['Kitchen Cabinet'],2,2.0,1-sty Terrace/Link House,410.93,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8qmj344bd3f0-8599-4518-b908-0995fe334f2d_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-642i52d88106-b551-45a5-830b-a4f0bf29f009_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-oe0g1714a001-9ab2-47bd-9203-536ba333485a_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mfq6f24738e9-15fd-4f74-a24a-265248373765_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7qz80d1481c4-a9f9-4e5e-8c31-394d3b1f34aa_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-auwd043ec88f-8820-4e24-b805-dd8ada1e20ab_810x648.jpeg'}"
"Kepong Baru Taman Ehsan Kepong Desa Jaya Kepong, Kepong",790000,Kepong, Kuala Lumpur,3,"Kepong Baru, Kepong Baru Taman Ehsan Kepong Desa Jaya Kepong, 52100, Kuala Lumpur",Freehold,Unfurnished,1430,['Kitchen Cabinet'],2,2.0,1-sty Terrace/Link House,552.45,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bjvldc22e234-82c0-460a-9cb4-74cb53c553e4_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4ehzeb0ffa9f-5334-4456-8d5e-75b7e6cffa80_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-d2qjdd1b2cb3-c2a6-4c78-8622-404459a8f40e_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wxk3c7e4489b-0064-41c7-a98e-9a48b9dc55d8_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ur235f382b51-940d-4da3-bcae-50089e7b8cc4_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kfkt87e98824-eb60-4cf2-9d5f-9edd2d3aad3e_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1ykr0a633bea-ddcb-4dd3-a281-a0af08865cb5_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gvla5c667a2f-73da-475d-9b0e-90cac948c6c5_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-05r06159e9fd-1d57-4b97-afc3-e89263b16626_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wb5ubbf1e368-2466-4c1d-984a-4e3146201843_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jm72041cc580-6e05-449e-9800-b32176014127_960x1280.jpeg'}"
"Taman Bukit Maluri,Bandar Menjalara,Kepong, Kepong",1460000,Kepong, Kuala Lumpur,4,"Taman Bukit Maluri,Taman Kepong,Sri Damasara, Taman Bukit Maluri,Bandar Menjalara,Kepong, 52100, Kuala Lumpur",Leasehold,Unfurnished,1800,"['Garage', '24-Hour Security']",3,,1-sty Terrace/Link House,811.11,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zwhy5e0ac3f9-d3b7-4b43-ab0a-d61b4e544553_612x816.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-quhu5ccfb61e-f054-4e51-afc1-48b316d6710d_612x816.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1phkf2f37c9c-2c84-4daf-8836-a624f4d45067_816x612.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ur4m88969241-c2b9-4d7e-935f-90962dc11d4c_1024x762.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yzpa12e05406-111f-42a3-8282-475809e8afc2_612x816.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-g99r95105b5b-5460-4afd-b3ff-1c6bfa3b74b9_612x816.jpeg'}"
