Title,Price,District,State,Bedrooms,Location,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Images
"Bandar Selesa Jaya, Skudai",525000,Skudai, Johor,3.0,"Bandar Selesa Jaya, 81300, Johor",Freehold,Unfurnished,1540.0,[],2.0,,1-sty Terrace/Link House,340.91,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-iahj495f0699-5a56-4677-9238-18d4ea1946f3_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-v2aubb5b2618-353f-4f69-adca-3b0476599480_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-48m3805a2e63-15bc-424b-929f-b21cadb2663d_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gcijdcd22169-014d-4e9e-aecf-45ca92f2c29f_1200x800.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-t0fzdadec49a-f497-4b6d-bee5-da1bf8a069da_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wufh72f63af1-bdf5-4c8b-9b79-3aba3f1acf7b_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-k1ro64ca761d-8adf-4618-9e33-451884fbb2be_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-crd1eb623d11-8f7f-40c8-9904-33edd14ff7b0_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0awp027bbf4f-4b17-4f5d-90ea-84294877ee61_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-x8al1ccebfdc-db9a-4a1e-82b7-53a679ef6af5_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-h112402423c1-cff8-47f3-9170-a5a3bcb2013e_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1wdd2e2d713c-d76b-41e4-89fd-d3db2067c3c6_960x1280.jpeg'}"
"Taman Gembira, Tanjong Karang",650000,Tanjong Karang, Selangor,4.0,"Taman Gembira, 58200, Selangor",Freehold,Unfurnished,1540.0,[],2.0,,1-sty Terrace/Link House,422.08,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-f9nx4664a11f-fd1d-4b3f-8818-05ac1b02b68a_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vnaj55e78e68-e30b-4dd7-96d5-27a002b9ce40_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-272f9de3262a-406c-4e60-8bb9-6270455c3939_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-p7ije6abb196-5550-4446-9e2b-c5f5f645afc0_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nkwvaca2ea51-3c37-4de8-a8d3-4cfe53a6f4bd_960x1280.jpeg'}"
"Taman Sentosa Klang (Jalan Dato Dagang) 1sty 20x65, Klang",388000,Klang, Selangor,3.0,"Bandar Bukit Tinggi , Bandar Botanic , Ambang Botanic , KSL, Bandar parkland , Bandar Bestari , Bandar Puteri , Bandar Putera , taman gembira , Klang , Kota Bayuemas , Canary garden, Taman sentosa , bayu , bayu perdana, Port klang, Taman Sri andalas, Taman Sentosa Klang (Jalan Dato Dagang) 1sty 20x65, Selangor",Freehold,Unfurnished,1300.0,[],2.0,,1-sty Terrace/Link House,298.46,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-aenoecf6e59b-1fc8-496f-9c07-b53ef7e48fad_1080x810.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0kmn8bc8ae1c-5ae9-47bd-8d8b-e46745e2a3f4_810x1080.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-t0ydcf4f79c7-0382-4097-9cac-b82ffddca55e_1080x810.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rr6xf6d716c8-45f1-4e9c-ad4a-d6475d02881d_1080x810.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5mja9ede99c2-bfa3-44f5-86c3-4576ab2a5674_1080x810.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rb6fd57e1e6a-37cd-4537-a3fd-f2743583c2ec_1080x810.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5mn80335bb26-ae05-42a4-87b8-2bd45750708d_810x1080.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pjha1ebb93cd-5c7c-45be-b129-1304569a6a96_1080x810.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1vj08f59d226-7a2e-4c84-974f-e561aca4841d_1080x810.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yw5d3b78be32-5d04-410f-9aed-cddd350cc703_1080x810.png'}"
"Jalan Meru Klang 1sty endlot 1080sqft extend 2xxk, Klang",289000,Klang, Selangor,3.0,"Jalan Meru Klang, Jalan Meru Klang 1sty endlot 1080sqft extend 2xxk, Selangor",Leasehold,Unfurnished,1080.0,[],2.0,,1-sty Terrace/Link House,267.59,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ibxd68e65b52-7bc3-4b7c-94e4-d252f82cfa70_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dzln67af49f9-d245-46c1-a08a-f49fa8e86a0d_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dziae8363787-652d-4366-8551-199d11e54cfb_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ayit6c4272dd-4051-4d9c-9890-5b9ab0e9d226_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-uhz851e1c330-b041-417d-845d-a9c7804c9070_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2l75f06b87a7-e315-4dd6-9ef3-95a16f468afc_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9fu90c280100-e460-406f-8ef7-ed39b5965082_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bvbhb6574b2d-2c01-4ee2-a3ee-6ca2a9c16550_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-brql32982fe7-b450-4f57-83c2-d1f21258e429_866x1154.png'}"
"Taman Gembira Klang 1sty bungalow 7400sqft reno, Klang",1590000,Klang, Selangor,4.0,"Bandar Bukit Tinggi , Bandar Botanic , Ambang Botanic , KSL, Bandar parkland , Bandar Bestari , Bandar Puteri , Bandar Putera , taman gembira , Klang , Kota Bayuemas , Canary garden, Taman sentosa , bayu , bayu perdana, Port klang, Taman Sri andalas, Taman Gembira Klang 1sty bungalow 7400sqft reno, Selangor",Freehold,Unfurnished,7400.0,[],3.0,,1-sty Terrace/Link House,214.86,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-50v4578d886d-f048-490a-b512-400b355a1dc2_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mhb2dd71ad7a-4112-465c-9795-e91cf7f48b7b_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rwh54ee8bdca-a596-453d-aa43-3a764dedbe07_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vmbh7d6aa9bd-3d06-4cc7-9128-607b886b8b9f_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-r6jz87a6f9d5-b7fb-49a5-81de-370d3348ad0c_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tm395471df3e-54e6-4242-a3d3-9ede03d05488_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wy6j52a69268-30e1-4b50-adaa-85b11b7d9b54_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-eapk732aac65-0ebb-4d57-b620-0d1756e7b907_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1a5ec1f114ee-5b59-4b1a-a7ed-3dc44f2c7bbf_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5n1t90ed89e6-1d53-43a6-9889-743c6e4e90e1_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0kig0c3425fc-2b38-4cdf-9c1e-c698d36db742_866x1154.png'}"
"Taman Eng Ann 1sty corner 44x90 extend 7xxk, Klang",720000,Klang, Selangor,4.0,"Taman Eng Ann, Taman Eng Ann 1sty corner 44x90 extend 7xxk, Selangor",Freehold,Unfurnished,3960.0,[],2.0,,1-sty Terrace/Link House,181.82,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5xyzfdaa898d-5258-4144-8ccf-0fc2adca518c_1080x810.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-y8f493210eb4-6bcc-44f8-9c78-d81c6fe0dfcb_810x1080.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-w5kv26ac02ea-aa5d-4369-ae35-c231675202d2_1080x810.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-72cc025b342a-2dbe-4513-ab9e-0981aec7e076_1080x810.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-g1h2baf5d1f4-0275-4afd-8b48-8430541e91fc_810x1080.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-x2g9571849fd-c6af-4137-baca-5ed7fce83abe_810x1080.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1wdzd28a09cd-9e8e-4d75-92b6-ab7ba2f2b760_1080x810.png'}"
"Yusof Shahbuddin Taman Sentosa Klang 1sty 20x65, Klang",330000,Klang, Selangor,3.0,"Bandar Bukit Tinggi , Bandar Botanic , Ambang Botanic , KSL, Bandar parkland , Bandar Bestari , Bandar Puteri , Bandar Putera , taman gembira , Klang , Kota Bayuemas , Canary garden, Taman sentosa , bayu , bayu perdana, Port klang, Taman Sri andalas, Yusof Shahbuddin Taman Sentosa Klang 1sty 20x65, Selangor",Freehold,Unfurnished,1300.0,[],2.0,,1-sty Terrace/Link House,253.85,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tpb5d7fc3052-9a9f-41eb-8153-8269305a893c_810x1080.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mnm8c3b6b1b0-fd42-4b83-973c-2346bb6ff283_810x1080.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4ugf1065e3aa-723f-4f01-9eeb-94c0ce2d4931_810x1080.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wnfl59fc1f81-81ea-4aa1-b6e0-f5722c20f0d3_810x1080.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pnsy15914c8f-703b-4248-bd2b-042e543c6b56_810x1080.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2zri8a9a4660-ccbf-49f7-916d-f7af969136c3_810x1080.png'}"
Ujong Pasir,480000,Ujong Pasir, Melaka,4.0,"Taman Ujong Pasir Semabok, 75050, Melaka",Freehold,Unfurnished,1430.0,[],2.0,,1-sty Terrace/Link House,335.66,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4s7u2ff6ed40-bbd0-4839-b971-a0556b826408_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-h34696ac02db-16d1-411f-873b-9afda1eb01fc_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-m77wb3c127ee-d382-47d4-94fa-5d1d39b22f5a_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wu47e853ae28-679f-407a-a09d-19e981ba6761_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nvpn37cf7fc3-aad2-4a3e-9313-1af73b19f4e5_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vg0ob9145f09-7010-4f65-aa68-ac99a6367655_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-n0mre20652dc-1fee-421d-9103-b2752b8b90a4_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wdymd7650ff7-611a-463d-917e-be9c0300f0d5_4032x3024.jpeg'}"
"Bandar Seri Coalfield, Sungai Buloh",799000,Sungai Buloh, Selangor,4.0,"Bandar Seri Coalfield, Selangor",Freehold,Unfurnished,1960.0,"['Balcony', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground']",4.0,4.0,1-sty Terrace/Link House,407.65,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9pjlb1c666f2-f675-43c4-b40b-a0a3dbdcbc05_2344x1440.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-p7yu4d7e5968-f517-4715-921f-098faf377e02_1400x1394.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5cpp2999632a-0b0b-46b0-90a2-e4553be84df1_2028x1306.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nhxb70be07b2-2e56-4128-909e-3e877bddb488_2586x1290.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-j1npa25636e4-03d6-4351-9087-a2a8ea844f7f_1718x936.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ka1kd65747b2-025d-4b85-a924-30ca821f1266_2600x1306.png'}"
"Perkampungan Indera Sempurna, Penor",220000,Penor, Pahang,3.0,"Perkampungan Indera Sempurna, 25200, Pahang",Leasehold,Unfurnished,1164.0,[],2.0,2.0,1-sty Terrace/Link House,189.0,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hdp8df931f6c-f844-4179-9f7d-341438fc6cf6_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-n024c37b7a03-41b8-4cc7-ba76-1a61b3341281_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gwyc8f1d9a20-de3c-44ab-932d-a5d0889897fd_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xjukc459bd1d-4d07-49ab-93fc-cb8f7c8d6196_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-onit1cecfef6-2f56-422a-96ba-29d516482801_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-z7mof023af12-fe77-4d62-b282-aad496cda705_1154x865.jpeg'}"
"Taman Utama, Kampar",190000,Kampar, Perak,3.0,"Jalan Suasa 6, Taman Utama, 31900, Perak",Leasehold,Unfurnished,1400.0,[],2.0,2.0,1-sty Terrace/Link House,135.71,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mmyr06ac7828-3d49-42a6-a17d-9770097038ee_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zldz436ad2ee-8f60-4509-871e-b5a1f9dfe5b1_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6tnha72675ad-8aee-494f-9f09-75495a29d9bd_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0ykyccdd929c-7ff0-45f5-892a-92424b470242_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-p1tg298987b5-cc15-46e2-9e90-2663443fab3d_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yoaw2dcf420e-12f5-46a9-87cb-1e70ea852a88_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-y8uk0d1623ea-d427-4a22-8374-46fc5f951cce_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-02dsc9392719-8dc6-4d8d-9440-6b83a7189b55_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5omd785b139d-e0f5-4bb4-9c1d-695677d5ae12_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0mjbd7c45a4b-3c40-4b11-9740-028a7deb6833_3024x4032.jpeg'}"
"Taman Ungku Tun Aminah, Skudai",518000,Skudai, Johor,3.0,"Jalan Pendekar 3 Lorong 1, Taman Ungku Tun Aminah, 81300, Johor",Freehold,Unfurnished,1540.0,[],2.0,,1-sty Terrace/Link House,336.36,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0wescd45ba25-b9b4-4495-b083-5a2dafb8afda_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-drtp3d2ab7a9-f2c6-4486-89db-d7fbb2e9916e_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-w6nbf6aaa7b7-74e3-4e95-b6da-6cdb94011223_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-283s68eef3bf-5e87-42c1-b568-5df74a8d5283_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rn54da449ba7-b505-4352-b9bf-0d1db83c4825_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5pwh72ee45e3-7b1a-4182-a32f-bfc7c7baf80e_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zrb794574ffd-36f4-4681-bda9-a6ad38e64cfc_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tiv835818b01-54a9-4e27-b791-a1a28f146c03_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dngx798f970c-9db4-48e1-b63d-df0e756843d5_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wm0z8d0e7265-a63d-4fac-8ea9-2dcee238d3ba_1280x960.jpeg'}"
"Taman Universiti, Skudai",290000,Skudai, Johor,2.0,"Jalan kemajuan taman universiti, Taman Universiti, 81300, Johor",Freehold,Unfurnished,940.0,[],1.0,1.0,1-sty Terrace/Link House,308.51,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5ax910a6bb5d-36a0-436b-8906-76cc89f41a2f_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2bgr60007c64-2bc8-4259-9970-89f7cf4ae88a_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-sgrlfd39657e-a2fc-400e-b1c5-2fdcc23d9362_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-87j252ecc25e-7416-4c4c-aaa1-e4072bd48c57_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dpb9aa01c105-a344-463b-bbce-d1b7ab8ed718_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-daef8a5622f5-4121-4ca4-b1db-c938e51e8dbb_960x1280.jpeg'}"
Bandar Menjalara,880000,Bandar Menjalara, Kuala Lumpur,3.0,"52200, Kuala Lumpur",Freehold,Partly Furnished,1500.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Jogging Track', 'Playground', 'Business Centre', 'Retail Stores', '24-Hour Security', 'Nursery', 'Badminton Court']",2.0,5.0,1-sty Terrace/Link House,586.67,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vruh5330c3e3-64ed-4d19-be69-32e411502fde_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jtdfcb27bddc-7c7a-4ddd-a8ec-4a24a44e18cf_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-c6t709f136b5-1d7e-4564-856b-e7931c60205a_2268x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-354oe30ccf7b-935f-41d1-9ba2-e77ac04a0cf7_2268x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-aus7491f1815-93b8-4121-b478-2a01c92bdf82_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pabmeb8543be-887b-42ea-9db8-082c84fbf9dc_2268x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xpuh9cfa046c-b29f-4bb3-af8c-62221c172cf3_2268x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-d4v44cf006a2-551a-494c-84dd-daf23ac3041c_2268x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fagq40404055-d6d7-4048-89de-e02eb6f0ca69_2268x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-c55k85af6761-a5b7-4e09-8641-cea0e346b73e_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-63ma9a6637d4-61cf-42dd-a1f0-04f131cc28af_2268x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-x0aef7b57895-09a3-4113-ab4f-f89e9f2f5ca3_2268x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-c36caa770d2a-72bc-4c57-aede-9bc422a249f3_2268x4032.jpeg'}"
"Taman Bukit Maluri, Kepong",799000,Kepong, Kuala Lumpur,4.0,"Taman Bukit Maluri, 52100, Kuala Lumpur",Leasehold,Unfurnished,1350.0,"['Kitchen Cabinet', 'Parking', 'Jogging Track', 'Playground', 'Business Centre', 'Retail Stores', 'Nursery', 'Badminton Court', 'Basketball Court']",2.0,3.0,1-sty Terrace/Link House,591.85,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bj0k07d18e3f-801a-4778-866e-e9bbad08d066_2268x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3yi78ef1fafd-cb07-49c2-bd18-bd89ec0800ed_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-55z835bffbe5-cdea-45c2-995a-219e950f9628_2268x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7ilh677f9c49-74c7-4ac2-805c-37ac80f82651_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6z434a59cd04-341f-46e0-b44f-136ee746525f_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yfo3adc47de9-0e17-4b44-bac5-cb70eec94e35_2268x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jx27282b0237-c8c1-481b-b4f8-eaa7c1b8356e_2268x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pc985908782a-f4b7-479e-b3a1-be661345413c_4032x2268.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zgk6a309db7c-15b0-4f98-a5a9-e9e03ba436ca_2268x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-w3pw585234e9-8398-4066-a2bf-5f659c9d4212_4032x2268.jpeg'}"
"Seri Margosa, Ipoh",210000,Ipoh, Perak,3.0,"Botani Margosa, Seri Margosa, 31350, Perak",Leasehold,Unfurnished,1080.0,[],2.0,,1-sty Terrace/Link House,194.44,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-74xjb87458e7-fa5c-490c-a423-127cd9e37b73_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-te0h15ca4048-e954-43f4-8d69-8f80fc3676fc_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8gcreee88067-6b3d-4af7-90ff-f52f4f6818ff_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jg63ffc8c1b0-977f-4131-8a89-7390b4e5ffe3_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-agejdb27a88e-8748-4f51-a92b-e8fec1699b15_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-v7yacefd2e95-c778-4d45-804b-423df49de050_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4p2p9ec99a26-09c5-4eaa-a701-c6faa369b566_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zfoecc60596f-080a-4fbe-9333-4f78a9d2a4ba_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-14ry43ebf75b-99ec-4993-847e-1af19a371422_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8ofscf316624-505b-4842-a084-9cc08d625dab_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gfrv8ec0d6b0-71f3-4f3f-83e1-64db7b7e7b8d_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-t1cq46bc3c45-3f7b-422b-a097-62200a39f43e_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-llej3ebb47ac-ae28-4be5-841f-b63695beaea9_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6zeic84ba382-385a-4106-a7d0-50e65cdb4cd1_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-w6dh517fa5e8-bc94-4078-80b4-2ec3034eacb4_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-syxod5827030-b31b-4d6a-815a-278899be0dbb_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bdcy1bc8689d-42ea-4287-a86a-51cea702c59c_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-66xob307694e-5730-48db-a48e-651f33d6855f_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6bedab1b262d-eb45-4885-afc1-db26a7ee649c_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wony175c7b77-35c7-4e24-90ec-973f70359339_866x1154.png'}"
