Title,Price,District,State,Bedrooms,Location,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Images
"Taman Gaya, Tebrau",213000,Tebrau, Johor,4.0,"Jalan Gaya 11 Jalan Gaya 11, 81800, Johor",Freehold,Fully Furnished,750.0,[],2.0,1.0,Flat,284.0,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-958va1c35dcb-a9f6-4d09-b591-1ce429f314c4_1600x1200.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-t3gq5a350d1e-8bc0-45ee-ae0a-968f957d4401_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ii0u8e2c7fef-c89f-408d-ab6d-a6ae971421ed_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-twh6a92f0d04-43d1-4c13-8a86-ea79f2889b50_1600x1200.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-engv571e4544-af73-45ee-81ee-c9e6e8ee72cd_1600x1200.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rx840d03c9b7-3b4a-4a91-ad4a-d349319917ae_1600x1200.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4fd50738950c-24bc-4fed-bbc9-e5f3694cb0b5_1600x1200.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ua9g9f4f7892-9c56-4706-a908-c7cc688809cd_1200x1600.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jhxfde26d80a-aef2-49b3-8802-9efdaeaac727_1080x810.jpeg'}"
"Prima Damansara, Damansara Damai",278000,Damansara Damai, Selangor,3.0,"Jalan Pju 10/9, 47830, Selangor",Leasehold,Unfurnished,1100.0,[],2.0,,Flat,252.73,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gys9a5e50204-be6a-445f-89e0-ad544690c569_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mlqd39218935-0824-4bf8-bdee-16f1ef74a04b_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fclmbfef9214-a124-483a-bf2f-c7fc262164d8_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-f1pn51f5b9ff-16f5-4cc4-94c5-8a0220356506_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-42h8ed52e569-9841-445e-a85a-80b2e8368cbf_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-44e9354e5ace-3df6-4d3b-a65f-b4f2b48bc21d_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vxuo6e809301-8bda-450e-8f4f-de5f72cdbc9b_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0hcbb6e566f3-9b69-473f-81e1-1cfb9168bf3d_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tpab0d9a1875-f0fd-4cd5-938e-b1d1519f9617_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ajirc26eda8d-ca7d-42d6-9151-4839f88387a2_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3tic4de7caea-5197-4797-8e7e-ebb39a1c36be_866x1154.png'}"
"Taman Cheng Ria, Cheng",130000,Cheng, Melaka,3.0,"Jalan Cheng Ria 1, 75250, Melaka",Leasehold,Unfurnished,865.0,[],2.0,5.0,Flat,150.29,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mecec3304d3b-559f-4677-9d65-9906fa6919fb_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tdvzf6408ff7-9f26-4a23-90ca-774065e8f924_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zr2q1ae3585d-0d43-47fb-b277-9599f53983b7_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-u09169735b49-f07e-406c-8886-53039ed29875_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-u19hd4651313-7c2e-4a23-9055-3b0256ab0627_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7kgv9c184338-0dc7-43bb-9981-76c93815605f_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7pmndf672ef3-5941-4a96-bd05-ead64f01a4e9_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kdoz103a5480-06c4-4d6e-b1db-293a0422a080_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-oxts839e6a8b-211c-4d8e-a5fd-6efe526cd4ab_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dgzbcf8ca9af-a46b-4590-9797-6b0fc5446787_1153x865.png'}"
"United Garden (Taman Lee Yan Lian), Taman United, Jalan Klang Lama (Old Klang Road)",220000,Jalan Klang Lama (Old Klang Road), Kuala Lumpur,2.0,"United Garden (Taman Lee Yan Lian), Taman United, 58200, Kuala Lumpur",Freehold,Partly Furnished,800.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner']",2.0,,Flat,275.0,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-l99hf7344968-3b8a-4f05-8937-8243781fc67e_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ndgi22ee870f-3b42-4b9d-84f9-f6cb733d5ce7_498x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mc635333cd00-02c1-4004-8471-87ae4b464138_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-c5lwa07fbb90-d369-42db-b62a-e8fb49044434_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dso66ed5b9a9-b002-4c39-b7f4-e84a804f5752_1032x489.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-p75feec75dae-ce24-4ab1-bedb-11e8700a7bed_1032x489.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3fo5082ffcbe-e58b-4ab3-b4fe-231b445357cb_489x1032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bggid611bfff-8de5-4e19-ba5a-b33f27cc5667_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-swbeb0a44ee5-d4e8-4bb9-988d-0183d6060508_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3c03b4bf97ce-62b5-4148-b518-dab4d0213131_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4kh68432d6be-216d-49fc-aafc-830f9d695765_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6fukf4cf6086-a145-4ee9-a829-d076ca08688a_489x1032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-y0xu2ff47a97-a056-4cf7-a62a-a5420e78827e_1032x489.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qcb8af62b1b2-6aa6-44c6-ad9e-38c3da1dd0c2_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lrxua260d880-70dd-47a8-9a99-5cb3ab8b461f_1032x489.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-930955993388-76b4-4c19-a5e8-1fcda078e60d_1080x810.jpeg'}"
"Taman Bagan, Taman Bagan, Butterworth",107000,Butterworth, Penang,2.0,"Jalan Bagan 21 Jalan Bagan 29, Taman Bagan, 13400, Penang",Freehold,Partly Furnished,550.0,['Kitchen Cabinet'],1.0,,Flat,194.55,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rw7pe6f43927-a51c-4b0e-9ae1-2eee1982d3c5_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-onc48a57349e-a9b7-437e-bc85-4cde2231fc9e_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-x0yrc3c9c88e-4ff5-4bf7-883e-f8c5e9699ef6_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-k6sv0fb12d7c-df99-4f1a-a870-9d2c150918fa_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-y6y682906ad9-57ea-4ccd-9982-c01ec46b32fd_960x1280.jpeg'}"
"Taman Molek, Taman Molek, Johor Bahru",167000,Johor Bahru, Johor,2.0,"Jalan Molek 3/19, Taman Molek, 81100, Johor",Freehold,Unfurnished,554.0,"['Bbq', 'Swimming Pool', '24-Hour Security', 'Basketball Court']",1.0,1.0,Flat,301.44,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-csrl24ea6d22-d622-4726-802a-78519710fdab_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4wtv305c7205-fcc3-402e-a3af-bcf7c245c78f_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9g7z15a99dfa-b982-4b92-8063-e8ec99b2f869_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kswh248fc8b0-9635-465f-9c70-b614036b146d_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-41sd62530c48-2764-4bc5-83cb-c4e0ed2a670d_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-e89s82e761ae-0df8-4630-884d-6a42406285b5_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-it2g47e14f7f-1fcf-4f30-a24a-4e8eaff43e6c_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6v6n17dd9cd0-571e-4dfb-a7ca-e24b6a3fd9b1_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ldkae0e9dddd-fcf0-45a7-b851-44b1e8292dd2_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8d0g407880b7-8240-489b-b177-2d081a922da0_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zbwyb12b839f-66ca-4923-9e66-ea93d68eba65_1280x960.jpeg'}"
"Perumahan Rakyat Lima Kedai, Skudai",150000,Skudai, Johor,3.0,"Jalan 1, 81120, Johor",Leasehold,Partly Furnished,775.0,"['Kitchen Cabinet', 'Parking', 'Playground']",2.0,2.0,Flat,193.55,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lh3lfc2f2212-6804-46e1-b227-ee5567f9385f_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-p9rx573c0da9-bc2a-4a71-824d-3819a4e8425a_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ceym1ad949cc-1685-4b9c-a877-6aa3bdc2bbdc_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-i0ml0ca1619c-b6e7-4055-a4cb-1020a55e7e2b_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-njaidf66e3ce-95b0-48ab-874e-d346de962937_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ju3s84d207a0-7912-477b-96bc-f0c070cd2595_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zk0e24eefa19-c281-4a43-96dd-dca86966a09d_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ndxpc36d92c2-d1d1-49e6-82c9-abcfb73e52fb_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ecz950333824-52e3-42d2-91f4-c4893b855ecf_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-u03113b125bf-b951-48b6-b8a5-a6c7a01e2357_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zvx6e226cf3f-fae2-4bc6-a3ae-8b6edc9d7afa_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fegs1fc84ddd-e911-47fd-9468-306f27fa12cc_1154x865.jpeg'}"
"Las Palmas, Bandar Country Homes, Rawang",160000,Rawang, Selangor,3.0,"Jalan Desa Ria Off Jalan Batu Arang, Bandar Country Homes, 48000, Selangor",Freehold,Partly Furnished,692.0,"['Kitchen Cabinet', 'Balcony', '24-Hour Security', 'Parking', 'Retail Stores']",2.0,1.0,Flat,231.21,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-teuh318023ca-3690-4fae-aa25-fadf4d5846b1_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-n8otac015ec0-5cda-40ff-904a-408d707d4bb4_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-68y0bc4c0636-38a5-4178-b10f-ebc75ef95879_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ur5pa1d7bb25-ba02-49a1-84ec-ae67d21b4b9d_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ibrrb63425ec-d614-45ac-8742-05a0ca4e0459_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-agjn7f5872a7-31b0-49cd-8524-036351bfb6ac_1280x960.jpeg'}"
"Mutiara Vista, Jelutong",350000,Jelutong, Penang,3.0,"Jalan Bakau, 11600, Penang",Freehold,Fully Furnished,650.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', '24-Hour Security']",2.0,2.0,Flat,538.46,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bezx0118fc3c-d936-47be-adb4-ad5c25a08251_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ns3ef3100aa9-6502-4d97-8ec5-219cf632f101_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hfpb263b7161-054b-4018-95ac-b107f0239f1a_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-sf697206c454-f74f-4519-90a9-9589b5f51447_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-31dgeef062b0-3a25-4d20-bd09-9ebfc5b0c2b1_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8xb0034f6ca8-f936-47a5-b7f3-0a49eff3d7b3_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ru5xcdcf53aa-ad5d-426a-8078-2bfc8681b740_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cm1a308b007b-a1c5-4934-8097-bce2e3319c0f_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-t7bbc0a0deb6-9b31-4e9c-9e35-fb99cea1e30a_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7ryc74ed032f-3e46-4a79-ab89-ab879c9d8886_960x1280.jpeg'}"
"Jalan Sentul, Sentul",220000,Sentul, Kuala Lumpur,2.0,"Jalan Sentul, 51000, Kuala Lumpur",Leasehold,Unfurnished,600.0,[],1.0,,Flat,366.67,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-e6ce70d6c877-b99d-4f44-afa0-a62a7c4762f9_720x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fz8x0454672d-551f-480f-9ca7-c21fb5a51cb0_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hzsyae53332a-0453-489c-8bf6-837fc5553d2f_720x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ydmie4aca99b-7c16-476a-af47-ed15e6c313f1_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2d758eb5e623-fbd4-4edc-977c-b66bcbab1030_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bau94413b9c1-6ac0-45df-90da-5a07025cf0b2_1280x720.jpeg'}"
"Seksyen 1 Wangsa Maju Flat, Seksyen 1 Wangsa Maju, Wangsa Maju",200000,Wangsa Maju, Kuala Lumpur,2.0,"Jalan 3/27a Jalan 3/27A Seksyen 1, Seksyen 1 Wangsa Maju, 53300, Kuala Lumpur",Leasehold,Partly Furnished,530.0,"['Kitchen Cabinet', 'Balcony']",1.0,,Flat,377.36,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4gaqab0c1264-31ec-431a-8269-9566a67c8a09_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-u65x8db7d233-a770-49af-8613-cc2713e16659_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-l7hbd4b662db-245d-4440-a8cd-0ac36327e20c_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4yshfc118c58-4419-4c02-9648-4822678e9c43_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ksx483bcf53e-317e-4044-96d7-06a9e73b3e1c_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fg0a8506e523-4a41-46ec-95c8-7f4d86b1c7f8_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zro5844cf1c9-3e39-4658-9422-930c1161905a_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lh657067df64-4b16-4cd6-bcf6-f5f6aa11a8f6_960x1280.jpeg'}"
"Taman Nirwana, Ampang Jaya, Ampang",180000,Ampang, Selangor,2.0,"20-2 Taman Nirwana, Ampang Jaya, 68000, Selangor",Leasehold,Partly Furnished,570.0,[],1.0,1.0,Flat,315.79,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-k7hqb1624c50-0de2-4128-bfc0-2fb2e45137b0_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bwavcdf835bb-5c87-4da6-81b6-281b8eb154e4_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nzza17589cd8-5865-4168-9e09-8638b4376594_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-klyqfa46d0a1-6147-4fa2-89a2-4f03210b42e7_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yyw261c0a71e-f125-48e7-98c5-cafa563aca3d_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-h7p9df02f746-4d22-4744-9257-327cdb9d6ea0_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mypt519cd61c-c8f3-41e8-beea-450d57c22797_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-t4j53e74f039-cf45-43a4-bcc4-c4cd22ef979c_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4jbpa4ec3d87-d07d-49eb-928e-24e2c9f407a8_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ac19d963922d-1c92-4af3-b313-c8e8ffa49619_1280x960.jpeg'}"
"Rifle Range, Ayer Itam",88000,Ayer Itam, Penang,1.0,"Jalan Padang Tembak, 11500, Penang",Freehold,Unfurnished,450.0,"['Kitchen Cabinet', 'Parking']",1.0,1.0,Flat,195.56,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rtsbe94e530d-7ffa-40af-889f-cbc922993f58_780x1279.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-z61h30671c8a-cbca-4102-a499-8d998acd1f11_945x1057.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-49dj2c2bd57a-795f-420f-a946-fa787187236f_765x1020.png'}"
"Taman Kepong Indah, Taman Kepong Indah, Kepong",195000,Kepong, Kuala Lumpur,3.0,"Jalan 2/1a Taman Kepong Indah, Taman Kepong Indah, 68100, Kuala Lumpur",Leasehold,Unfurnished,710.0,[],2.0,1.0,Flat,274.65,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6nnb0f1d8807-1419-40de-83ed-1c282a9bc5c2_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ss8s77055924-bbbc-454f-a795-08710c0b86c6_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-htu074e486f1-1a10-4e30-9499-15c54fcff843_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6jug869c2786-4faa-4f8a-b611-0688c528646d_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-b3is15b26bd9-88c8-4802-804b-f293798221dc_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-uv3n159c8584-ce71-435e-bea8-aba1d81371ce_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-m822ae204e0f-fd3c-4c9a-a620-61753bc6d8aa_1080x810.jpeg'}"
"Flat Taman Dagang, Ampang Jaya, Ampang",158000,Ampang, Selangor,2.0,"249 Taman Dagang,, Ampang Jaya, 68100, Selangor",Leasehold,Unfurnished,500.0,[],1.0,1.0,Flat,316.0,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xpk86e29233a-6208-4567-8038-df5bb30b3929_480x640.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3jez0ac24f51-707e-49a1-90a2-7d891d230db7_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3zyz8c42c598-ecb0-43da-99a4-c379e1af1261_4032x3024.jpeg'}"
"Jalan Padang Walter Grenier Flat, Bukit Bintang, KL City Centre",615000,Kl City Centre, Kuala Lumpur,4.0,"Jalan Padang Walter Grenier, Bukit Bintang, 55100, Kuala Lumpur",Freehold,Unfurnished,2155.0,[],1.0,,Flat,285.38,{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ae5ba82582a9-d17f-4782-842b-cc49477b1e9b_1080x810.jpeg'}
"Flat Taman Pelangi Indah, Ulu Tiram",145000,Ulu Tiram, Johor,3.0,"Jalan Pelangi 7, 81800, Johor",Freehold,Unfurnished,656.0,[],2.0,,Flat,221.04,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-493pead54f8f-f36e-43a3-ad73-820fb0140958_1080x1705.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bwcd7aba6d28-5860-416f-8a37-e2e050fdd4e5_1080x602.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ypk8032aa952-feab-4475-89ae-6657f40877b2_1080x606.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3mwic4729899-f1d9-4b77-bc8b-618e19687818_1080x1801.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-892j35eeeab3-330a-44f3-b51d-fc4d4e908c2a_1080x1764.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9d723d774ffb-1a7b-41ef-8af8-a294891d42e5_1080x1656.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-54jydfcbe61c-192d-4543-ab81-dd2cd23ab050_1080x606.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5hydacc43d5c-8513-437a-ac8a-9496546b21aa_1080x1753.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-07uub0f2de2e-f581-4058-9357-c069ce5d6150_1080x1742.jpeg'}"
"Bukit Cheras, Taman Bukit Cheras, Cheras",250000,Cheras, Kuala Lumpur,3.0,"Jalan 2/144a Jalan 2/144a, Taman Bukit Cheras, 56000, Kuala Lumpur",Freehold,Unfurnished,753.0,[],2.0,,Flat,332.01,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3bfm7ed2a72b-59a2-443b-bac2-eb1106b7e2e9_1024x767.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5a1r503e0987-d14f-4d68-b4a3-5ca5627c5ccd_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-d1i285c196d8-6903-4e4f-bdad-3d1a83f74171_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ikzm40388019-d049-4bad-813e-0e00f432ee68_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jne87f1de1f7-2ec1-456d-a1aa-09582e40026d_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-sead432186c2-f546-4920-8480-3876f6d99359_866x1154.jpeg'}"
"Taman Suria Jaya, Cheras",100000,Cheras, Kuala Lumpur,2.0,"Jalan 8/154, 56000, Kuala Lumpur",Leasehold,Unfurnished,506.0,"['Playground', 'Parking']",1.0,,Flat,197.63,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9zej5f0fe12c-18ee-4d4d-9427-5682b7b3d4a7_1600x1200.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0ck162303f9f-2d63-4021-a4b3-674e67964f2d_1459x1082.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zifccd2dab28-1839-42f7-a7ab-ef0f8de1c86c_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fft4ea97ae65-bbcd-42f9-824a-2a96458a104d_867x1156.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-h72oda608d6e-eff4-45a3-a570-04b4e4f35d99_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7xzw6a46d17e-2fce-40b2-9398-d6c8a50b984d_1600x1200.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kefl859bd33f-0d79-4135-8ba9-1c043399ade2_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0azf68c8073a-2ee1-4705-ac08-cb2505ee9652_867x1156.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xhjjd959ab20-5ec7-4f93-bbf6-eb10ca899825_867x1156.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zyruf065daa7-f18a-4031-9217-15b03329879e_1600x1200.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rdcx44c3f156-0482-4243-af5e-ea5a658e488b_1600x1200.jpeg'}"
