Title,Price,District,State,Bedrooms,Location,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Images
"22x75 Selayang Jaya , Selayang Seri Melati, Selayang",668000,Selayang, Selangor,4.0,"Jalan Melati 11, 22x75 Selayang Jaya , Selayang Seri Melati, Selangor",Freehold,Unfurnished,1980.0,"['Parking', 'Playground']",3.0,2.0,1.5-sty Terrace/Link House,337.37,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-61o77744feed-4632-4e16-8de8-62bfcdcf6d97_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-65ww30505717-9c30-4a01-993f-ef708484a03d_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0pevd452d274-00c9-4d79-8cfb-6258e4432fb4_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-89eve96695c0-7c04-48a7-90f1-aaa18982b9c9_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xch183026eff-2088-49f0-acba-f44f66cdc9d3_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7zl6ddc6c52b-e4da-427f-92da-ca34b5860e5f_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8y9b5373f450-ac49-41ab-ace0-67b791f5af61_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xifya908fbac-f830-4359-a864-b51ce7cc4f06_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7t6t35ef03ae-bd40-4e42-88ce-46d027a36e80_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0lvj0c102bf4-586d-4ee1-9553-1e9ee546a89d_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fv8vebb8ba05-338d-4b82-9fef-6314c39e27f9_1153x865.png'}"
"Taman Seri Cerakah, Kapar",300000,Kapar, Selangor,4.0,"Taman Seri Cerakah, 42200, Selangor",Leasehold,Unfurnished,1300.0,[],3.0,2.0,1.5-sty Terrace/Link House,230.77,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dvi2d064c2c0-1c92-4513-9be5-556cc2274dfd_1280x688.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gpst8f75b387-35a8-4d1d-894e-42a73a6e8017_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yuggccbefa09-e688-4c37-8cac-52b1a21b1554_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dg4rea69f69d-b824-4fb0-9021-44a5209b485c_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-946y132e2af9-d693-43b4-9c9f-c020bf916941_1280x862.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-b4e1996551a1-bc83-462b-8424-25e086bbf2b8_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-o4oibfdc83de-d05b-4540-90f0-85a7a0eb8a22_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-t1uf340383a2-65b0-425e-a6d4-ed78a69a6dc3_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cwej2a175f78-cfd2-4937-a61d-5389dcd55ae6_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xa7ta22e1504-032b-4f94-9c23-21fbfe79dedd_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-liz19cde26e2-8230-4bb4-9a0c-4e79b3f667c2_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6u4af03faecb-4709-4aad-8994-98f9119da59d_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7rqw09dc517f-8a54-4729-bad7-f6583c757912_1280x684.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-x1hg24e8033f-f169-487b-ac9c-d435c76f3231_960x1280.jpeg'}"
"Subang Jaya USJ 1.5 Storey End Lot Terrace House, Subang Jaya",868000,Subang Jaya, Selangor,5.0,"Jalan USJ 11, Subang Jaya USJ 1.5 Storey End Lot Terrace House, 47600, Selangor",Freehold,Unfurnished,1850.0,"['Garage', 'Garden']",2.0,3.0,1.5-sty Terrace/Link House,469.19,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-faq660829371-1508-4cae-a31f-b72106642e09_4000x2252.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wiy25fc12f38-d06d-4664-b0c8-bc8b84f1702b_4000x2252.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-swy380c9cc57-ef4b-49a5-b8c7-4e9f6d3eaabf_4000x2252.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-p7b8f9cb62bf-0f80-4ae9-ba49-b3fe76750e37_2252x4000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-y90sd2295f87-7b48-46f1-8165-9a3dbba6fbd5_4000x2252.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lux3a8606f9f-d84c-487c-8f4c-3aaf6632ca89_2252x4000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-246wf33b01e1-0882-418a-b052-899fbb5738d7_4000x2252.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bppsd8a8acd7-cce4-48bf-ac5b-db129f818844_4000x2252.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-prft066cccec-8f59-45b7-bcd2-66b7a086afb7_4000x2252.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-h3ho55db7417-1d33-4353-908d-dc64a03ab50f_4000x2252.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-c9y68023db7e-5c6d-48b8-b69a-a7987d531f09_4000x2252.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-djzp14f7eb00-595c-4301-b5e2-d8ac871904ea_2252x4000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tpn657996e4b-a8b7-457c-8c60-1ef5cd3802db_871x1146.jpeg'}"
"Taman Kemas, Tampoi",490000,Tampoi, Johor,3.0,"Taman Kemas, 81200, Johor",Leasehold,Unfurnished,1400.0,[],3.0,,1.5-sty Terrace/Link House,350.0,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wc1n9d7a2d71-1519-42fa-8798-7ce68ec0efac_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-z84e7cd8690d-d619-4f9b-84ce-2759b27576b1_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7xk335fdfccd-c83d-4164-9eeb-f850394d8063_1500x1000.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3i6p191a5a5c-143b-46f1-b91a-2d0a71040f6d_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-21gu85008247-8761-4d17-aab2-2fdfc627cd6b_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-z5iob6e1f9de-e272-43c9-9726-237fcb8509d8_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xgyi97de882a-2294-4c16-94dc-dc6fa27842d5_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-o5vq600e2958-e05b-49cb-9292-39149b31ca5f_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6ubb9cbccb10-6409-48bc-86b8-a79f25eb11f6_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nola9ad02cda-8e22-4427-a741-568adb09fdc6_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-b3u4d26ac883-86c6-4798-ab12-d0951e59fa03_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wgwr49a93e70-2c9a-406a-adf8-829e0407be6d_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wp4ob10f0ca4-ea94-45b5-a03d-846e0c204fdc_810x1080.jpeg'}"
"Taman Molek, Johor Bahru",538000,Johor Bahru, Johor,3.0,"Taman Molek, 81100, Johor",Freehold,Unfurnished,1550.0,[],2.0,2.0,1.5-sty Terrace/Link House,347.1,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-98zi0dc2e8ec-69c4-40d0-a307-6c4386ee78d5_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-co350a03d8f9-b811-468a-ac84-d1a24f348435_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-47ar5790ddd7-409b-43a7-bd6b-104d991af463_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8jxv86ebf70c-2f9f-467b-9f21-6ccb5c3e1617_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vhgia1c94977-27fe-4c42-85b9-f107aafa9311_1000x1000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fjmic388b113-0aab-4239-9368-0e74663d2845_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-09mpe3ab57e2-1e29-4034-bb35-13c77cceae12_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-h3qca1a90dfa-6e5e-4889-ab4e-eaa45db3629f_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9aaie2c1a952-99af-45e0-a2d4-100c93b2edec_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-45hld04cae88-9ab0-4f06-bfc1-1e1c0a312fef_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-09yo97afe49c-99cd-4216-8ddf-a7f9111d4362_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fkrjdd1765ae-f982-4e67-9c50-7e383375e17d_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-viiqba1b3020-645d-4aa8-b958-f04ee8f0cd2d_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-utl48a5f2cdf-c2ed-471a-b697-60c7f74c8895_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1pplfd1ee7c5-521f-4c8b-952a-6a35db0a04ab_866x1154.jpeg'}"
"Bangsar Park, Bangsar",1400000,Bangsar, Kuala Lumpur,4.0,"Jalan Limau Kasturi, Bangsar Park, 58000, Kuala Lumpur",Freehold,Unfurnished,1500.0,[],2.0,,1.5-sty Terrace/Link House,933.33,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6tz297efc4b5-c103-45fd-99d8-d541077cc5ca_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-s4lg48901760-13b2-441c-a8f5-7418daa8318b_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6xee00bb6d22-352c-4f30-9ff7-614d4be250f9_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6ut3969a3e1a-ad27-4132-b1f1-47b94888860c_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-k25b586a9212-8347-4825-b43d-f9e6fa225b33_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0br78c6ec4ef-17c3-45b3-8286-1111be4923ee_1280x720.jpeg'}"
"Mutiara Rini, Skudai",678000,Skudai, Johor,3.0,"Jalan Bakti, Mutiara Rini, 81300, Johor",Leasehold,Partly Furnished,1540.0,"['Garage', 'Air Conditioner', 'Kitchen Cabinet']",2.0,,1.5-sty Terrace/Link House,440.26,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-igv2ec393b3f-846f-4aa0-a61f-948798c901ca_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9t9mc47fda13-9c93-4b98-b913-ef2c71b40309_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8vw62e741ab3-d70c-4b7d-b1b4-0e45821f5806_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-skv6193ddfb8-96fa-471c-a34c-469119786448_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xo7c0fdb4a65-6c88-4824-a7d4-4c5c45cd685a_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kr19fc3d759e-d61f-40c7-a651-acff65ec047f_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-r4p5d70e3a0b-fce6-47d5-bc0c-7ad245257c1a_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mmqhcca6645c-d420-4584-ad7a-b5b7f5f7ff94_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-36pq90267861-0768-4b0a-b66c-94140fce4a97_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-px1l1e0bd077-62b3-4549-ba3e-f09c5cef1594_1080x810.jpeg'}"
"Bandar Baru Sri Petaling, Sri Petaling",2500000,Sri Petaling, Kuala Lumpur,5.0,"Jalan 9/149J, Bandar Baru Sri Petaling, 57000, Kuala Lumpur",Freehold,Unfurnished,2000.0,[],5.0,,1.5-sty Terrace/Link House,1250.0,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kfsv69282a47-72b5-4545-94bb-59526d6f0887_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-oa5y20d64913-a0e6-4a7a-8de8-eca565d84973_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ffkm6a342ea6-6061-418f-ba5f-dfbcb356d7f6_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bdp13c3fb240-f2ef-4bbc-9f33-2fe90bced885_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-r8hgf17b8b9f-561e-48a1-867f-3c437ca69778_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-58jgc59c64f4-b756-47bd-9652-5859996cb993_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1qr29b4f0967-e0ab-4eb1-9d7f-1bd92903e674_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jvey677317ec-5ffe-49c0-831e-82afebd964b6_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yypz37f6d1ab-8668-48c3-ad2e-7d84679bb547_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ap8y15c7d434-a681-4531-8625-32c247320f74_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4rfl57ba1c6f-d3c8-4ecf-94bc-84713bcf4976_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9z93c27658b1-c218-47ca-aa0d-39be365a54e6_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8gso2c8154b5-a9f8-4ff9-93d4-547552a23a8d_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-g80n5ab25933-1033-4328-bf48-de1b88760e45_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-uczq135a9dc6-6bd6-4dba-a6ea-d5a9618279f1_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-e6y8e2c87c86-ea8a-4023-8b3c-2c2783702e5c_1154x865.jpeg'}"
"Bandar Putra, Kulai",428000,Kulai, Johor,3.0,"Bandar Putra @ Jalan Enggang , Kulai, Bandar Putra, 81000, Johor",Freehold,Unfurnished,1600.0,[],2.0,,1.5-sty Terrace/Link House,267.5,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vplb3029599a-4e96-46ab-a75b-5efe13ee6a9e_780x1040.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3u1u790aa320-60ae-49c9-8ddc-b3e36c858b9e_780x1040.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ah5rac2bd0f4-a617-4607-9863-2ae42a70d0cb_780x1040.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-t3jf565c5af4-1c50-4b5f-b04e-d433a610d42e_780x1040.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-t4lvca648906-af53-4cfd-9e87-0b1292401357_780x1040.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ujn7c8678012-aff2-4c6c-badc-ac6148b0821c_780x1040.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-am8i0b90ae25-1a4c-49fc-82fe-5e0ea0633ceb_780x1040.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jzq0c9d09c0c-6041-414e-8c07-7c0917cc7077_1040x780.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zwwf83bd608d-0d93-4265-be3e-ffe973eb476b_1040x780.jpeg'}"
"Bandar Baru Sri Petaling, Zone J, Sri Petaling",890000,Sri Petaling, Kuala Lumpur,3.0,"Jalan 149J, Jalan Wan Malini, Jalan Wan Empok, Jalan Pasai, Jalan Merah Silu, OUG, Bandar Baru Sri Petaling, Zone J, Kuala Lumpur",Freehold,Unfurnished,1200.0,[],2.0,2.0,1.5-sty Terrace/Link House,741.67,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5xo91c841466-87b0-4862-b076-2fba5de201d9_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7627cae2524a-1132-4a1d-94d1-be3f4d7d280d_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fnh79abc145d-9030-4829-b495-bdd237efb95a_3024x4032.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-otn024e8665b-b26c-4241-b47b-58d259ce9889_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7owz9f581a62-8718-4067-88bf-0ef1d1d4c911_5712x4284.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pcno216d5233-dfc1-4b69-894f-559029aac62f_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-q4ppd5b9c02c-9fbd-4224-823f-441bb6bf1a39_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gk56805d2358-b363-49f6-a097-17f8ca4cf04e_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0i8qff8dd548-1f33-4891-ae75-41d79484c979_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-b59oc2665f05-4aeb-41e6-8073-4d54177f9f1c_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ljc80cdf297b-7f1c-47aa-a8c0-3d998f51e4a0_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0gyl70038ec3-1d8b-486a-bdb5-d9e82279f1aa_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ld4e27fd0222-d03b-438d-82a1-777ab676ab4d_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-olubdac26465-b0b6-48e7-9e65-23153fd8c9f4_3024x4032.jpeg'}"
"BANDAR PUCHONG JAYA, Puchong",535000,Puchong, Selangor,3.0,"Jalan Serindit, BANDAR PUCHONG JAYA, 47100, Selangor",Freehold,Unfurnished,1000.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking']",2.0,,1.5-sty Terrace/Link House,535.0,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jxiycf952042-e0e6-42ce-9ee6-df2bd65799fc_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-djitb46b86d4-3bc9-4a93-9968-0f205ad73367_558x744.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-u0e52660e951-7e8d-4852-8d2f-28b5384baa90_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-q0cp5339f626-0359-40f1-b50b-44ceea09873f_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bf4sd16d561e-53fd-4064-a295-5bbd75f7c7b1_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9skkdbd66206-11a2-47aa-aa63-931a4d23a41c_768x1024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-i4ke66de7d75-b419-4f81-863f-eaca993fa2ca_768x1024.jpeg'}"
Subang Jaya,698000,Subang Jaya, Selangor,4.0,"USJ 2, Selangor",Freehold,Fully Furnished,1560.0,"['Air Conditioner', 'Garden', 'Kitchen Cabinet', 'Playground', 'Bbq', 'Parking', 'Jogging Track']",2.0,2.0,1.5-sty Terrace/Link House,447.44,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hndy3c2c4f01-8223-49ec-b225-bbb4690b9259_840x1188.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qta47c6e0fd0-485d-4adb-9633-ba9eacab7cef_840x1188.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-trbycbf08ccf-6317-4f0b-9033-cd22cae571e7_840x1188.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7dyeb16da0c4-0e5a-4b47-9edc-5d7dcade21e2_840x1188.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nzlid25794b3-1b9b-4afe-91e2-ad7cecd2ca9e_840x1188.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rkmz785322a4-8cd0-4c36-a05b-33df4bfb392b_840x1188.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kx5b01bf955b-add9-4411-ba17-95e8e3734c2c_840x1188.png'}"
"Mutiara Rini, Skudai",678000,Skudai, Johor,3.0,"Jalan bakti, Mutiara Rini, 81300, Johor",Freehold,Unfurnished,1540.0,[],2.0,2.0,1.5-sty Terrace/Link House,440.26,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9izy97e68e00-74a8-42d1-9753-5beb6b112113_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-sndl64ec96e6-0c3e-4bab-b51d-5b22fd06b356_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bouz8c6cc03c-7484-47e6-8d7b-c52d45cf360e_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-y4z5465becab-5024-400e-bb49-efa14b5c5b8e_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-o050353e0c1e-9537-4735-9aa6-a00000b79e9e_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fqob408edc65-a023-4588-8f86-aabb4bfbb9c3_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-k8ctc92e2d9b-3ffb-4f4e-aedf-c1003b517618_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lmega1039c5c-fed1-4f5f-8560-de4827015c35_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dm30623e66c3-70c8-4983-acbd-3f86082c3b4e_1080x810.jpeg'}"
"Bukit Indah 9, Iskandar Puteri (Nusajaya)",850000,Iskandar Puteri (Nusajaya), Johor,3.0,"Jalan Indah 9, Taman Bukit Indah, Nusajaya, Iskandar Puteri, Johor Bahru, Bukit Indah 9, 79100, Johor",Freehold,Unfurnished,1553.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garden', 'Parking', 'Jogging Track', 'Playground', '24-Hour Security']",2.0,4.0,1.5-sty Terrace/Link House,547.33,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-re64eba39a7c-b510-43fd-8772-2bb84b4f6645_1008x756.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-p0q297b26efc-c751-4e21-8a66-ac3606b7705e_1008x756.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9mnh6ab3e762-cf19-4ef7-98eb-e6fc2862caed_756x1008.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-l6ncc512197f-8a74-4f78-9cc4-ebd340808e5d_756x1008.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cics31f1b9de-597f-48da-8c32-231978cb1758_756x1008.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-veb10614bce6-3c6a-44b9-a011-0316cc14a7d7_1008x756.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ufo6b7cf0ff8-bdd4-4b3d-af5e-7011c049e14a_756x1008.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3ked5f81f557-be90-4a47-9dd0-d5dd960b4441_1008x756.jpeg'}"
